UR115736206	71DF6092ECCD35589661ED6C4F5F5080	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-24	I am writing this from my room at TI	2	0	I stay in the MGM properties every time I stay in Vegas which is pretty frequent. This time I am passing through on a business trip. I have a flight out of Las Vegas early in the morning so I decided I would rather fork out the money to have a good night sleep than leave my house super early in the morning and drive the 2 hours from my home to Las Vegas. Long story short, this review is only in regards to the room and checking in. Upon arriving on Sunday at 3:40pm I spent a good 20 minutes trying to find a parking space. I was surprised that there were so many people staying on an uneventful Sunday. After parking, I walked into the Casino and eventually found my way to the lobby to only be shocked by the crazy long line to check in (I could see this happening on a Friday but on a non-holiday Sunday?). After approximately 50 minutes I finally made my way to the counter. The gentleman working the counter was very professional and friendly which made up for the long wait IMO. I made my way up to my room which was a strip view room on the 22nd floor over looking the pirate ship. Upon first entering the room I thought &quot;Hey, this is not so bad&quot;. I then started to unwind and relax. I started to notice little things one after another which really built up into me feeling disgusted with the room. There are blood stains and other unidentifiable stains on the sheets, the bed wasn't made (the blanket was just thrown on top of the messy untucked sheets underneth), a couple of glasses have food stuck to them, the is a large amount of dust all over all surfaces, the carpet has not been vacuumed, trash on the sofa, and more. If I wanted an unkept room I would have booked a room at a motel on the north side just past the Stratosphere. I'm in my room writing this and right now I just want to get my night of sleep and get out of here. Oh, and the resort fee of $22 plus tax is just astronomical! The MGM Grande is the only hotel of their properties I have stayed at that I have been satisfied with every stay. It's sad that the room keeping is such a black eye on this hotel. If it were not for the uncleanliness I would have rated 4 stars.	3	-1	-1	-1	1	3	-1	3
UR115736926	72F839F13AD09AC264F65166DAB258ED	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-24	Human Feces on Bathroom Towel	1	2	If you want human feces smeared on you after you shower then stay at Treasure Island! <br/><br/>I've written a few reviews regarding this and they all seem to be deleted. We had a group of people stay at TI in 7 rooms. We spent thousands at the hotel pool, the restaurants, the bars, gambling, etc but when the hotel provided one of the people in our party with human feces on his supposedly clean bathroom towel, the best they could do for us was compensate us for 1 day of the resort fee and a credit for minimal room service, which was not even enough for the cheapest food item on the menu. <br/><br/>It's a joke the spend so much money at the hotel and not get the bare minimum of what you'd expect out of a hotel. I'd rather have rat feces on a towel instead of human feces. Do you know what kind of diseases can be passed with human feces? If the bathroom towel is not clean, doesn't it make you wonder what else in their hotel is not clean either? The staff were unwilling to work with us and still feel like we were fairly compensated for the incident- all 25 of us on the trip beg to differ. <br/><br/>Avoid this hotel at all cost. There are a LOT of other hotels on the strip that you should stay at before considering this one.	1	-1	-1	-1	1	1	-1	3
UR115738498	2AF3CD158E36CD5FFFF71579315F709E	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-24	More pros than cons = a +++!!!	4	4	We arrived at TI at about 8:30-9:00am as we had a 6:00am flight. I admit that I had a negative about TI based solely on the reviews that I had read on trip advisor. On arrival, we went to the front desk to see if there was a petite suite available for early check-in. The lady that helped us with our reservation was very nice and helpful. I believe that she was the manager as she was able to get us into a room, and she also gave us several 2 for 1 coupons for drinks and buffets as well as a complimentary bottle of champagne since we were there celebrating our 7th anniversary. We were able to check in, but our reservation was for a suite with 2 bathrooms with one having a jetted tub. The room we checked into was a handicap room without the jetted tub. All it took was a call to the front desk and preparations were made for us to get to into right room. We were allowed to stay in the handicap room until the regular suite was ready. Had a room with a view of the mountains and the fashion show mall which was perfectly fine since i didn't go to sit in my room and look out of the window. We were finally able to check into &quot;our&quot; room about normal check-in time. As far as being swept off of my feet with the splendor of this hotel, didn't happen. Overall I was very pleased with our stay at TI and would stay here again and recommend friends/family to give it a try. Now I come to my only complaint. I had done my research of restaurants and used my knowledge from prior trip to Vegas to come up with a plan to not go broke on the overpriced food there. TI buffet........Not nasty but not great. We ate here twice only for convenience and because of the 2-for-1 coupons we had. 1st time in we went for a late lunch and the food was so-so and the service sucked. The waiter we had, i believe his name was Thahn??? was more concerned with cleaning off dirty tables than waiting on his patrons. I usually am very lenient and it takes REALLY bad service for me to say something. This guy was blatantly rude to the table next to us and never came to fill our drinks, not even once. I didn't confront him, but i went to fill my own glass and another waitress gladly filled it for me. Not impressed at all, I tipped the waitress for the service but left Thahn nothing but a dirty table. To top it all off, he had the nerve to come by after we got up to look for a tip. 2nd trip was better service wise and the food tasted better but still not worth the price they charge. This time, I got the chance to voice my displeasure with my service from Thahn and requested not to sit in his section. We didn't eat at Gilley's, but the have awesome daily drink specials ie, 2-for-1 shots of crown royal. Kahunaville is a great party bar and have a decent breakfast for $7.99. If you try it and don't like it, there is a Denny's across from the Mirage at Casino Royale. Not impressed with the siren's show but it was something to do for free. Siren's Sip bar was pricey, but they don't give you watered down drinks. Went to the pool once, but only to say I went to the pool and to get a drink at the bar. Great location and value. Last time out stayed at a 3-star, TI this time, and next trip out we plan to stay at a 5-star, but would gladly stay at TI again. Tip: If you want to knock off a few dollars off of meal prices at the buffets, go about 30 minutes from time to change. EX: If you want breakfast and lunch, go at 10:30 to catch the end of breakfast and the start of lunch and can get lunch for the breakfast price and the same between lunch and dinner. Cab fare is very expensive so I would recommend getting a 24 hour bus pass depending on how much travelling you plan to do. We paid $14 for a 24 hour pass and went to Fremont Street and anywhere on the strip. TIP*******If you are reserving any type of suite, be prepared for them to hold a $400 deposit for any &quot;damages&quot; that may occur. You can give them cash and receive $100 dollars back per day if there aren't any damages or you use any services. Yes they do charge a $22.50 PER DAY resort fee	5	-1	-1	-1	5	4	-1	5
UR115758440	38F56791BECAF3942B507119C9D07FC6	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-25	NEVER AGAIN!	1	4	I stayed in this hotel for Memorial Day Weekend with my husband and 3 boys. First off, the person in the lobby was rude. It appeared as if he was having a bad day. The hotel is very out dated, the towels in our rest room seemed as if they were used for a car wash, were so rough and dirty! We didn't eat at this hotel, therefore I cannot comment. Overall, not happy at all and very dissapointed, was not worth the money that I paid. Even Luxor is better than this place!	1	-1	-1	-1	1	1	-1	2
UR115758930	62BCF6024648D59F66E1E6FC384CAEE1	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-25	Good value	3	0	Was here for 3 days on a business trip. This is one of the older hotels on the strip and you get what you pay for. The prices were very reasonable. The room was small and bare bones, but clean. The location is convenient. They need a top notch restaurant. Had to go elsewhere to eat dinner every night. They need new mattresses.	4	-1	-1	-1	4	3	-1	3
UR115786457	87DC8CED01AFE9E826E384CA11E62F68	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-26	Fantastic view to The Strip!	5	0	We spent a few dollars extra to get a room with full view to The Strip, and we did not regret that for a second! We were up on the 32nd floor, and the view was literally breathtaking. The hotelroom was very nice and clean, and the bed was really comfy. Nice bathroom. For the price we paid - the room is absolutely worth being rated as &quot;excellent&quot;.<br/><br/>As for the rest of the hotel - we liked the pool area. It was crowded, and the atmposphere was very festive. Great for people in their early/mid twenties. The casino area was a bit too cold for our taste - a stark contrast to the hot temperatures outside. (Bring a jacket to wear inside.) Casino guests also smoke cigarettes inside - so people with strong allergies might want to book a hotel without a casino. (Our rooms were of course non smoking - so the cigarette issue only applies to the lobby and casino area on the first floor.)<br/><br/>The restaurants at the hotel were quite expensive, but the food was super good. (Especially at the Italian steak house.) The service was great. The breakfast options were not equally good. (Slow service and average food.)<br/><br/>We enjoyed our stay at T.I. Treasure Island - and we safely recommend it!	5	-1	-1	-1	5	4	-1	5
UR115826149	80FABC1CFCCE8AA06264A42F9E70A932	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-26	Excellent hotel	5	0	What a great small, casino, hotel. Check in was 35 mins. at 11:30 &amp; we were able to get into our rooms right away, even connecting rooms with our friends. Staff was very friendly. We ate at the buffet, Gilley's &amp; Kahunaville, all were great. Rooms were clean &amp; comfy, yes towels are rough due to the hard water. Would stay again, easy to find your way around &amp; never get lost.	5	-1	-1	-1	5	5	-1	5
UR115851992	B2CB1984B4116D163A51ED886584BA1F	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-27	Halloween wedding 2010	5	0	?010 So unique Halloween wedding(Thompson-Mattingly)...?outdoor ceremony on the &quot;Song Ship&quot;!!! Beautiful and amazing experience...	4	-1	-1	-1	5	5	-1	5
UR115857781	68A28F0D6FE3598846A93551B9B75CEA	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-27	Not as good as I remembered	3	0	It's been a few years that I stayed at TI. The room was fine for what we paid but definitely needs to be maintained better. My room number plaque was missing, towel rack fell off and TV didn't work. Less that stellar check in/out staff service.	3	-1	-1	-1	3	2	-1	4
UR115858245	C4F7EA7F29B466A35136418185F37DA1	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-27	Treasure Island, great place to stay	4	0	I went to Las Vegas July 11-13 and stayed at Treasure Island. I have stayed there before and had a pleasant experience and decided to stay there again as the price was good. I got there late Sunday afternoon and the check in line was not long, but took awhile to get through. it was not the desk workers fault, but the guests trying to check in. Finally got to check in and the girl was very nice and asked if I preferred a floor on lower level or upper and if I preferred being near the elevator.<br/>My only surprise at check in was the $20 a day resort fee. I asked what this was she explained that this gave access to the gym, wireless internet in the room (basically items I was not going to use). Also got coupons for 2 for 1 buffet, a free shot and drink at Kahunaville (a restaurant/bar in TI), and $20 off a future stay. <br/><br/>My room was nice with a view of the strip. When I got to the room the bed was not made and had dirty linens. The rest of the room was very clean. I called housekeeping and a housekeeper was there to strip the bed within 15 minutes. She apologized profusely and was very nice. Overall, I was very impressed with the room. The bed was very soft and the pillows were very full and fluffy. The comforter was very thick and comfortable. I slept very well and was not awakened by anyone stumbling down the hall late at night/early morning. <br/><br/>Treasure Island has many restaurants to choose from with moderate to expensive prices. The Coffee Shop located near the front of the casino is open 24 hours and serves breakfast, lunch, dinner, etc at all times. Very good food too. Average prices is about $15.00 per person. Canter's Deli is nice too and about $15 average for a sandwhich, drink, and chips. Also ate at Gilley's. It is a roadhouse style restaurant located inside TI. Again, the average price is about $15, but the portions of food are quite large and the service was excellent. Kahunaville was lots of fun! The bartenders throw the bottles around and compete for applause. I went there every night and it was always a good time. Service could be a bit slow at times, especially when it got really packed and busy. Still, that did not deter from my enjoyment. <br/><br/>I rented a cabana at the TI pool. A VERY good value too. You get the cabana from 1-5, but they let you stay until 8:00 if you wish. The price was $90 and it came with a very well stocked refrigerator and a server is available to bring alcoholic beverages and food if you wish. The pool was a bit small, but there were many chairs around the pool and plenty places to get some sun. <br/><br/>Housekeeping came to the room everyday and did an excellent job cleaning the room. They were very friendly and quite courteous. Very willing to leave extra towels, etc. My only complaint about TI is the $20 a day resort fee. Other hotels do not charge this fee, but TI and all other hotels owned by the same company charge it. be sure to read the fine print if when you book so you are not surpried. I gave TI a very good instead of an excellent because of the resort fee. I would stay there again, however, since it is so close to everything and is located in the middle of the strip! I did not go to the Sirens of TI show as I have seen it before. If you have your room key, you can go to a special viewing area just for guests of TI instead of having to stand with people just passing by. One thing I forgot to mention is that the safe in the room was not working. Not a big deal, but just wanted to share that.	5	-1	-1	-1	5	5	-1	5
UR115869973	9B65CFCC65BB427B8CFA3680CA0A6CF2	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-27	Loved it.. can&#39;t wait for my next trip.	5	0	I thoroughly enjoyed my state at TI. The pirate ship show was fun to watch. The beds are fabulous...so comfortable. There is a small refrigerator in the room to keep bottled water or drinks cold. Walgreen's is across the street, so it's convenient to purchase the extra water to keep you hydrated in the Vegas heat. The casino is well laid out and the waitresses are friendly and keep the drinks coming. . Other casinos are within walking distance if you want to check out the other casinos or nightly shows. Great parking if you rent a car. Room elevators are easy to access.	5	-1	-1	-1	5	5	-1	5
UR115870247	886BA9448D743965CCBCFE1B259B5877	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-27	Fun, a little issue with running water...	4	0	This hotel was a steal compared with other hotels on the strip. It's in a great location, close to everything.<br/>We had an issue with water - it seems that there was an incident that caused the running water in the entire hotel to shut down for about 6 or 7 hours. I was showered, my boyfriend was not - so it was a little uncomfortable. The hotel didn't call or let us know and they were very stingy with the discount they gave us - something like $30 off the entire stay. <br/><br/>However, I have to think it was a fluke and the rest of the stay was wonderful. Saw the Mystere show and loved that too! Great romantic weekend away.	-1	-1	-1	-1	-1	-1	-1	-1
UR115877951	B101CF504A89C03006FC84CB987C681B	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	Poor Housekeeping	2	0	As mentioned by an earlier review, housekeeping at this property is questionable at best. <br/><br/>At one point during our stay we informed the front desk that our door was left wide open by housekeeping and the attendant that serviced the room left some of her supplies behind. Front desk assured that the housekeeping manager would address the situation -- this never happened and she sent the attendant instead.<br/><br/>Even better was the urine stains on the bottom basin of toilet that were left uncleaned till the last full day of our trip. This was probably worse than the stained bottom sheets on the bed. I don't care how many AAA Four Diamond awards you've won since 1993, this needs to be known in a public forum when decided where to spend your hard earned money on a vacation hotel. <br/><br/>Location of the property is great but the pool and public areas leave much to be desired. If you are considering this price range and location go next-door to the Mirage and enjoy so much more at little to no cost difference with enough planning.	3	-1	-1	-1	1	3	-1	3
UR115888245	571A4A70F2AF49E2A24A945C893E734E	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	&quot;very dissapointing&quot;	1	0	My friend and I stayed at Treasure for 3 nights (22-25th July) the first thing you notice when walking into the place is the ridiculously long lines at check in.<br/>After a 45 min wait in line in a poorly air conditioned lobby (although we were given room temperature bottles of &quot;cold&quot; water while queuing) we finally got to the front of the queue.<br/>Upon checking in we were given a voucher for a 2 for 1 buffet lunch valid from 11am til 4pm, yet since we checked in at 3:50 pm this was hardly appealing after a long flight.<br/>We tried to use this voucher later on in our stay only to be told it is valid Mon-Fri which is stated in miniscule font, since we were staying there over the weekend and checking out lunch time Monday we had to literally force feed ourselves to make use of it.<br/><br/>Many other problems as follows:<br/>1. The rooms are NOT as they seem from the pics displayed on external sites such as Expedia.com, the air conditioning flow is non existent in the room, yet you would think this would be a priority for a hotel based in the Nevada desert but no...<br/><br/>2. My bed was sub standard with a mattress akin to an egg carton sleeping became a chore. This mattress should be donated to Guantanamo bay.<br/><br/>3. No hairdryer in the bathroom, along with a bible in the drawer I always thought this was a given in hotel rooms of 3 starts or more.... apparently not.<br/><br/>4. Being woke at 9am by housekeeping knocking on your door, little more needs to be said rather than unprofessional.<br/><br/>5. If we needed a cold drink of water from the vending machine on our floor well that was out of the question not once was it working for the duration of our stay.<br/><br/>6. If you want breakfast at Treasure Island I suggest taking out a 2nd mortage, we had breakfast there 1 morning. I ordered a platter of fruit and my friend a Turkey sandwich 35mins later with service you get at McDonalds we recieved our $40 bill, I am sure even the people offering the &quot;Girls in 20 mins service&quot; on the strip offer cheaper goods/services.<br/><br/>7. To use the internet is $10 for 10mins that is highway robbery, you would think the $20 resort fees would cover using the computers in the business centre but no.<br/><br/>All in all very dissapointed in our stay.	1	-1	-1	-1	2	1	-1	1
UR115895201	A48D0DE259C470A4CFC8065870E708A9	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	Fabolous Stay	4	0	Fabolous stay here, really well looked after. Sirens of TI are class, but once is enough to see the show! good gaming area and really nice places to eat. Room very clean, papera and internet included in service charge. Local calls included too which was really handy as we were arranging our wedding!	4	-1	-1	-1	5	5	-1	5
UR115911559	13D72A76F2BF52D78354A773D0896848	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	Great room - Far walk	4	0	Check in took almost an hour on a Sunday evening. I've never been to Vegas before so I am unable to compare this with other hotels, but that seemed quite long.<br/><br/>When I reserved my room online I marked that I wanted one King size bed and close to the elevator. I got two Queen size beds in a room that was the furthest from the elevator. I was told I could switch rooms the next day, but the check in line was out the door so I decided to skip it. <br/><br/>The room was very nice, I couldn't hear anything in there. I couldn't here the people above me or beside me. I didn't have the best view, I was overlooking Macy's, but I could see some mountains in the distance. I didn't have any issues with housekeeping, they came every day. I didn't spend much time at TI, since I was there on business, but I would go back!	-1	-1	-1	-1	4	4	-1	5
UR115911684	16EDAF0C81F30634470571CF330AB819	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	Got a room upgrade, but could use a guest upgrade.	3	0	We checked in to Treasure Island on 06/27/11. We had booked two rooms at $38.00 per night on Southwest Vacations. It seemed like a good rate; despite the $22.40 ??esort fee?I knew they?? tack on. Still, it was my youngest daughter?? 21st birthday and she and her mother didn?? want to stay downtown (my usual choice) or off-strip (worked great when my son turned 21), so this seemed to be a good value for a center strip location for the family. <br/><br/>A request for a complimentary upgrade at check-in got our rooms hoisted up the mast from the 4th to the 29th with a knockout strip view. I, of course, showed my appreciation to the thoughtful clerk. Bell service was quick and efficient. Once again, I normally wouldn?? use a bellman, but there were five of us in the family and the three women do not travel light. <br/><br/>The rooms were adequately spacious with very nice, large bathrooms. The tub was the standard fiberglass tub/shower combo, which was serviceable. Toiletries provided were of excellent quality if you don?? mind showering with soap whose fragrance makes you feel like your showering with a half a grapefruit. <br/><br/>The pillows made me want to phone the house just to talk to one of the ones I left behind. They were about as comfortable as a pile of balsa wood. The room drapes,however, worked well enough to block out the sun for afternoon naps, but after having my sleep disturbed by the constant thumping sound of what I thought was the party on the pool deck, I discovered on leaving the room that the sound was coming from the room across the hall. I was flabbergasted that people actually listen to that kind of music voluntarily. I had in mind to disturb their sleep in the early morning hours the next day, but missed the opportunity, as they spent most of the night quarrelling in the hall and slamming doors. Cant?really blame TI for hosting an urban hillbilly convention. The clientele at Four Queens or Palace Station outclasses this bunch by miles, IMHO.<br/><br/>We ate at the aptly named ??offee Shop?a number of times due to its convenience, not its affordable prices. Quality was acceptable, but well below the fine dining prices they charge. The Kanter?? Deli, on the other hand, was a real bright spot. Excellent food and affordable prices. It?? got a bit of a fast food joint vibe, but the quality was excellent and we all returned on a number of occasions.<br/><br/>We had one breakfast at the buffet, as we were going to print out our return flight boarding passes and the location was near the free kiosk. About what you?? expect from a typical buffet on the Vegas strip these days ?unremarkable selections and prices you wish would hearken back to the days of truly cheap buffets. We weren?? surprised by anything, including the slow, indifferent service.<br/><br/>On the whole, a decent stay that met our expectations for a center strip property.	3	-1	-1	-1	4	3	-1	3
UR115917921	6A114A6F47F0F8E9052BE9E211EEBE3B	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	OK	3	0	This hotel was not too bad, only a couple of complaints. When checked in received a non-smoking room when requested a smoking, however they did offer to switch us to a smoking room the next day and we chose not to move as our room had used Q-tips on the surround around the tube and the other couple that stayed with us had old food left in their room upon checking in. Decided to just stay in this room instead of finding some more surprises. other than the cleaning staff needing to do a more thorough job everything else was good.	4	-1	-1	-1	3	4	-1	5
UR115919550	D96CB9422FDDA8EB03538F5D250D9CB4	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	Nice Place but, won&#39;t stay there again	2	0	I have stayed at Treasure Island a few years ago, i found it very comfortable but dated, since then it has been purchased and the atmosphere has changed and not really for the better, gone is the front end bar, where you could get the best Pina Coladas , they put in a Gilley's Saloon, if that's your bag fine, What was once the Terrace cafe is now way over priced...for 2 belgain waffles with 2 glasses of water our bill was 17 each...at 5.00 for coffee I wasn't going to endulge them, the pool area for as many rtimes as it's been supposedly renovated it is still small , hard to get in and out of and generally disappointing...the machines pay off fairly well but , other than location it's overpriced for what they offer and the new management doesn't seem to care about the customers...you make up your own mind.	1	-1	-1	-1	2	3	-1	3
UR115930468	56CB25D76EF8CF4A57B76B2C279CD285	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	What a dissapointment	2	0	My husband and I stayed at the TI for our anniversary last Saturday night. We are frequent flyers to Las Vegas and usually stay at the Mirage or Wynn about four times a year. This trip, In celebration of our anniversary, we wanted to go back to where we stayed on our very first trip to Las Vegas nine years ago - Treasure Island. Wow, what a dissapointment. The check in line was so long, we decided to go the the pool and check in later. I kept checking throughout the day but the line was always very long and not moving. After a 30 minute wait at 8pm we finally got our room key. Hey, I understand that sometimes things get busy or computer systems are slow - I don't mind waiting - WHEN THE WAIT IS FOR SOMETHING OF VALUE. Unfortunately, this place is not the classy joint it was once, more like a 2.5 star hotel downtown in &quot;old vegas.&quot; This hotel has slidden in character, quality, and cleanliness and is definately not the on par with others at this end of the block. Maybe they have struggled with cut-backs and can no longer place emphasis or attention to cleanliness and the little details like dirty grout around tub, hair in shower, dust in corners of room etc..The pool was disgusting - dirty chairs, everyone in pool drinking heavily but amazingly no one seemed to be leaving to go to bathroom after their six beers???? Throw up in bushes yuk! Really, it was 105 so everyone was in pool (standing room only) for a designated pool party which apparantly is held every Saturday with a DJ. I was embarrassed for the little kids as they were forced into the hot tub to swim and avoid college age girls gone bad all up on each other dancing provocatively or standing on edge of pool rubbing their thong clad buts all over the guys sitting in the pool. There is a time and place for this - like at the private party pools offered at other resorts or spring break in Cancun. If I had know this would be what I was paying for I would have just gone to Mirage to enjoy the pool. If you are a college student who's coming to Vegas to get drunk, act crazy, and party hard you may really like this type of place. We will never stay here again.	2	-1	-1	-1	1	2	-1	3
UR115938187	A3E702CC78C1F87D32B985351DD5BA20	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-28	Nothing but average...	3	0	TI was chosen due to seeing Mystere. Had read horror stories about check in experience, but arrived at 2pm and the check in line was short and had room keys in under 20 minutes. We reserved two rooms due to large number of people in party. We had requested adjoining rooms but were not guaranteed. Thankfully they were able to accomodate without any difficulty. There was a lady at check in having a meltdown over the resort fee, claiming she knew nothing about it. There seemed to be plenty of notice on the website concerning the resort fee, so I'm left wondering how she missed it. <br/><br/>The rooms appeared clean at first, but upon closer inspection, several areas appeared to be overlooked routinely during housekeeping. There was plenty of dust on almost all of the surfaces that aren't commonly used. Long black hairs were found on the tile in the shower of one room, and the previous guest's leftover food was discovered in the refrigerator . The mattresses we comfortable, however, and the rooms were fairly quiet. Checkout was uneventful, accomplished over the phone with a clerk.	3	-1	-1	-1	1	3	-1	4
UR115952761	11BAFDFFA62CE7FE4E6024D790DE788B	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Good Rooms not famous for its food	3	0	this was our 2nd time at T I and it did not get any better .whilst its on the strip its not the best or worst but just plain dull,waiting in line to check in is an olympic sport in this place ,you may need to bring lunch with you ,its that long check out is no better on a sunday at noon, what is interesting is that the food in the place has not improved in 2years since last time we were here, the over priced buffet leave a lot to be desired its just not that inviting Breakfast at the cafe is just?? and overpriced again .that will teach us for not going somewhere else.the 1 saving grace is the rooms are ok and sleep 3 easy .	3	-1	-1	-1	-1	3	-1	3
UR115955777	2B61727371F7675424328901DBB6B05A	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Party, party - but not for families.	3	0	You may well wonder what we were doing visiting Las Vegas with two kids in tow anyway. In fact, there is plenty to do in Vegas for families and this was our second trip. However, it is important that you choose appropriate accomodation and the Treasure Island hotel is definitely targeting singles and couples looking to use the casino and/or party, party. It is not family orientated at all.<br/> We paid minimum price for two rooms at the last minute over their website and both rooms were large and comfortable. However, there was a very long queue to check in (and out) and the service, in general, was effective enough, but not at all friendly. The pool area is large but it's impossible to swim in the pool because it quickly gets packed with partygoers wandering around with massive cocktails in hand. That is not a criticism, it just wasn't the hotel for us. Location is good though, just at the north end of the strip.<br/> Nothing really wrong with the Treasure Island, particularly if you are young and single. Rooms are not luxurious, but they are cheap. Service is not great but, again, you get what you pay for. For a family, go elsewhere. I would recommend a one bed apartment at the Signature at the MGM Grand. About the same price as two rooms at the Treasure Island.	4	-1	-1	-1	3	2	-1	3
UR115963021	91C0FA7A3D2BBD9EEB31DA1F6D0D5EF6	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Great hotel in the middle of the strip	4	0	We went to Vegas for a wedding and decided to stay at Treasure Island, since it was in the middle of the strip and we could walk to many of the other hotels. It fit the bill to a tee. It was my first time in Las Vegas. We rented a car and went all over the strip and it was nice since parking at the hotels is free. My only complaint is how far you have to walk from all of the lots to the actual hotel. For the price Treasure Island was fine. If I were going again, I would stay at the Venetian, which was beautiful. The restaurants in TI were good, especially the buffet. Pizza was expensive. The pirate show outside was impressive. We got tickets for Donny and Marie, which we loved. They gave out free tickets for the Nathan Burton show. That show was fantastic. If it is your first time in Vegas, TI is a great place to stay.	5	-1	-1	-1	5	4	-1	5
UR115978255	E55154D82BA61B1A30E4938D7081F6F7	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Had a blast in Sin City	5	0	Really enjoyed this location.Nice room lots to see.Fun at the casino,good shopping,fun show outside of the pirate boat sinking,.Really had a blast!!!!!	5	-1	-1	-1	5	5	-1	5
UR115980821	809FCB8B6F444707F03CE0F8D88B386F	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Pleasant Surprise	5	0	I booked the TI through a vacation package deal. Backing out the airfare the rate at the hotel was super reasonable. Our room was wonderful and exceeded expectations given the price we paid.<br/><br/>I prefer the location here, as access to the other hotels we were visiting was easier. The restaurants in the TI were OK but not exceptional	5	-1	-1	-1	5	4	-1	5
UR115989321	72C4E5588E3667077087B2C2CD8A6C99	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Nice but Busy	4	0	This hotel was very nice. clean/ modern room. check in was slow and very busy. the pool seemed very small for the amount of people staying in the hotel. they also have a hidden fee 22$ a day for access to internet and other minor things. other then that it was very nice and i would recommend it.	3	-1	-1	-1	5	4	-1	5
UR115997340	403F652416B4D252E2DF0B463DC9C784	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Meh	3	0	We went to this hotel becuase there was a hotel promotion. The wait to check-in was long and the hotel room was basic. Horrible shampoo, sheets were dirty, I found a few hairs on my pillow. The location was excellent as it was close to alot of the other hotels on the strip but I would not recommend this hotel nor would I go to it again.	2	-1	-1	-1	1	3	-1	1
UR116001135	9A5922CB020128FEB2845307953A9D2B	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-29	Won&#39;t go back	3	0	Didn't think much of the resort fee. We thought that was kind of a con.<br/>If the fee is mandatory then it should be in the price they quote you from the start.<br/>We had our kids with us so with two rooms,the resort fee was an extra 180 bucks.<br/>You got it from me this time T.I. but never again!	2	-1	-1	-1	3	3	-1	3
UR116009719	0C8FCB6364E7D9D3229A383F8C07AF35	Treasure Island - TI Hotel & Casino	Las_Vegas_Nevada	2011-07-30	Lovely Hotel but spoilt for choice	4	0	Stayed for 2 nights with 18 year old son. Hotel cannot be faulted for standard of room, great easy parking, fast elevators, efficient check in etc. Pool was also great. However, there is so much choice in Vegas and you can probably find somewhere with better food choices, saying that the evening buffet was fantastic and good value for money. Please beware though that if you are travelling with anyone under 21, this hotel as well as all the others are so strict on being in the casino's, you cannot stand still for one moment without being told to move on, and the croupiers are not always friendly when they do so!<br/>Overall, great hotel but you probably become complacent an expect more and more amongst the Las vegas extravagancies!	4	-1	-1	-1	5	4	-1	4
